sample_id,sample_barcode,collection_label,analysis,project,site_code,transect_name,site_name,collection_date,distance,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,processing,notes
WMEA_02054_No_8,02054,SoilDeep,MS,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,12:50,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62945797,-158.037734,Ship to Dorrestein lab,
WMEA_02055_No_8,02055,SoilDeep,DNA,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,12:50,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62945797,-158.037734,Transfer to extraction tube,
WMEA_02056_No_8,02056,Water,MS,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,12:50,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62945797,-158.037734,Ship to Dorrestein lab,
WMEA_02057_No_8,02057,Water,DNA,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,12:50,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62945797,-158.037734,Transfer to extraction tube,
WMEA_02058_No_8,02058,Sediment,MS,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,12:50,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62945797,-158.037734,Ship to Dorrestein lab,
WMEA_02059_No_8,02059,Sediment,DNA,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,12:50,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62945797,-158.037734,Transfer to extraction tube,
WMEA_02060_No_9,02060,SoilShallow,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02061_No_9,02061,SoilShallow,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Transfer to extraction tube,
WMEA_02062_No_9,02062,SoilDeep,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02063_No_9,02063,SoilDeep,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Transfer to extraction tube,
WMEA_02064_No_9,02064,Water,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02065_No_9,02065,Water,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Transfer to extraction tube,
WMEA_02066_No_9,02066,Sediment,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02067_No_9,02067,Sediment,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:10,Sediment,Riverine,Nonhost,Environmental,Transect,,21.62911297,-158.036846,Transfer to extraction tube,
WMEA_02392_Pl_1,02392,PlantShoot,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Ship to Dorrestein lab,
WMEA_02393_Pl_1,02393,PlantShoot,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Ship to Dorrestein lab,
WMEA_02394_Pl_1,02394,PlantShoot,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Ship to Dorrestein lab,
WMEA_02395_Pl_1,02395,PlantShoot,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Freeze Dry,
WMEA_02396_Pl_1,02396,PlantShoot,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Freeze Dry,
WMEA_02397_Pl_1,02397,PlantShoot,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Freeze Dry,
WMEA_02398_Pl_1,02398,PlantRoot,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Ship to Dorrestein lab,
WMEA_02399_Pl_1,02399,PlantRoot,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Ship to Dorrestein lab,
WMEA_02400_Pl_1,02400,PlantRoot,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Ship to Dorrestein lab,
WMEA_02401_Pl_1,02401,PlantRoot,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Freeze Dry,
WMEA_02402_Pl_1,02402,PlantRoot,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Freeze Dry,
WMEA_02403_Pl_1,02403,PlantRoot,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,10:15,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63032801,-158.042535,Freeze Dry,
WMEA_02404_Pl_5,02404,PlantShoot,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Ship to Dorrestein lab,
WMEA_02405_Pl_5,02405,PlantShoot,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Ship to Dorrestein lab,
WMEA_02406_Pl_5,02406,PlantShoot,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Ship to Dorrestein lab,
WMEA_02407_Pl_5,02407,PlantShoot,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Freeze Dry,
WMEA_02408_Pl_5,02408,PlantShoot,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Freeze Dry,
WMEA_02409_Pl_5,02409,PlantShoot,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Freeze Dry,
WMEA_02410_Pl_5,02410,PlantRoot,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Ship to Dorrestein lab,
WMEA_02411_Pl_5,02411,PlantRoot,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Ship to Dorrestein lab,
WMEA_02412_Pl_5,02412,PlantRoot,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Ship to Dorrestein lab,
WMEA_02413_Pl_5,02413,PlantRoot,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Freeze Dry,
WMEA_02414_Pl_5,02414,PlantRoot,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Freeze Dry,
WMEA_02415_Pl_5,02415,PlantRoot,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,10:44,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.63076999,-158.039635,Freeze Dry,
WMEA_02416_Pl_9,02416,PlantShoot,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02417_Pl_9,02417,PlantShoot,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02418_Pl_9,02418,PlantShoot,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02419_Pl_9,02419,PlantShoot,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Freeze Dry,
WMEA_02420_Pl_9,02420,PlantShoot,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Freeze Dry,
WMEA_02421_Pl_9,02421,PlantShoot,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantShoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Freeze Dry,
WMEA_02422_Pl_9,02422,PlantRoot,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02423_Pl_9,02423,PlantRoot,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02424_Pl_9,02424,PlantRoot,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Ship to Dorrestein lab,
WMEA_02425_Pl_9,02425,PlantRoot,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Freeze Dry,
WMEA_02426_Pl_9,02426,PlantRoot,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Freeze Dry,
WMEA_02427_Pl_9,02427,PlantRoot,DNA,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,13:19,PlantRoot,Terrestrial,Plant,PrimaryProducer,Transect,Stachytarpheta cayennensis,21.62911297,-158.036846,Freeze Dry,
WMEA_03170_An_1,03170,Drosophila,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03171_An_1,03171,Drosophila,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03172_An_1,03172,Drosophila,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03173_An_1,03173,Drosophila,MS,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03177_An_1,03177,Drosophila,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03178_An_1,03178,Drosophila,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03179_An_1,03179,Drosophila,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03180_An_1,03180,Drosophila,DNA,SuperTransect,01,STAboveFalls,STAboveFalls1,20190619,0m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63032801,-158.042535,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03184_An_5,03184,Drosophila,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03185_An_5,03185,Drosophila,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03186_An_5,03186,Drosophila,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03187_An_5,03187,Drosophila,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03188_An_5,03188,Drosophila,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,Ship to Dorrestein lab,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03191_An_5,03191,Drosophila,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03192_An_5,03192,Drosophila,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03193_An_5,03193,Drosophila,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03194_An_5,03194,Drosophila,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03195_An_5,03195,Drosophila,DNA,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Drosophila,Terrestrial,Animal,Herbivore,Transect,Drosophila quadrilineata,21.63076999,-158.039635,NA,Collected by Matthew Medeiros and identified by Yew lab
WMEA_03409_An_5,03409,Above Falls 400m Ants 2,MS,SuperTransect,05,STAboveFalls,STAboveFalls5,20190619,400m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.63076999,-158.039635,,
WMEA_03410_An_8,03410,Above falls 700m site 8 ants #3,MS,SuperTransect,08,STAboveFalls,STAboveFalls8,20190619,700m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.62945797,-158.037734,,
WMEA_03411_An_6,03411,Above Falls 500m site 6 Ants red 1,MS,SuperTransect,06,STAboveFalls,STAboveFalls6,20190619,500m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.63110199,-158.03871,,
WMEA_03412_An_9,03412,Above Falls 800m ants 4,MS,SuperTransect,09,STAboveFalls,STAboveFalls9,20190619,800m,NA,Ant,Terrestrial,Animal,Omnivore,Transect,GPS same as site,21.62911297,-158.036846,,
WMEA_02069_No_1,02069,SoilShallow,DNA,SuperTransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,11:00,SoilShallow,Terrestrial,Nonhost,Environmental,Transect,,21.62209304,-158.019156,Transfer to extraction tube,
WMEA_02071_No_1,02071,SoilDeep,DNA,SuperTransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,11:00,SoilDeep,Terrestrial,Nonhost,Environmental,Transect,,21.62209304,-158.019156,Transfer to extraction tube,
WMEA_02072_No_1,02072,Water,MS,SuperTransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,11:00,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62209304,-158.019156,Ship to Dorrestein lab,
WMEA_02073_No_1,02073,Water,DNA,SuperTransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,11:00,WaterNonSaline,Riverine,Nonhost,Environmental,Transect,,21.62209304,-158.019156,Transfer to extraction tube,
WMEA_03060_An_1,03060,Mosquito,DNA,Supertransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,NA,Collected and identified by Medeiros Lab
WMEA_03061_An_1,03061,Mosquito,DNA,Supertransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,NA,Collected and identified by Medeiros Lab
WMEA_03062_An_1,03062,Mosquito,DNA,Supertransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,NA,Collected and identified by Medeiros Lab
WMEA_03063_An_1,03063,Mosquito,MS,Supertransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,NA,Collected and identified by Medeiros Lab
WMEA_03064_An_1,03064,Mosquito,MS,Supertransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,NA,Collected and identified by Medeiros Lab
WMEA_03065_An_1,03065,Mosquito,MS,Supertransect,01,STDrumRoadMaka,STDrumRoadMakai,20190618,0m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62209304,-158.019156,NA,Collected and identified by Medeiros Lab
WMEA_03066_An_5,03066,Mosquito,DNA,Supertransect,05,STDrumRoadMaka,STDrumRoadMakai,20190618,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,NA,Collected and identified by Medeiros Lab
WMEA_03067_An_5,03067,Mosquito,DNA,Supertransect,05,STDrumRoadMaka,STDrumRoadMakai,20190618,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,NA,Collected and identified by Medeiros Lab
WMEA_03068_An_5,03068,Mosquito,DNA,Supertransect,05,STDrumRoadMaka,STDrumRoadMakai,20190618,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,NA,Collected and identified by Medeiros Lab
WMEA_03069_An_5,03069,Mosquito,MS,Supertransect,05,STDrumRoadMaka,STDrumRoadMakai,20190618,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,NA,Collected and identified by Medeiros Lab
WMEA_03070_An_5,03070,Mosquito,MS,Supertransect,05,STDrumRoadMaka,STDrumRoadMakai,20190618,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,NA,Collected and identified by Medeiros Lab
WMEA_03071_An_5,03071,Mosquito,MS,Supertransect,05,STDrumRoadMaka,STDrumRoadMakai,20190618,400m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.62068103,-158.017351,NA,Collected and identified by Medeiros Lab
WMEA_03072_An_8,03072,Mosquito,DNA,Supertransect,08,STDrumRoadMaka,STDrumRoadMakai,20190618,700m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,NA,Collected and identified by Medeiros Lab
WMEA_03073_An_8,03073,Mosquito,DNA,Supertransect,08,STDrumRoadMaka,STDrumRoadMakai,20190618,700m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,NA,Collected and identified by Medeiros Lab
WMEA_03074_An_8,03074,Mosquito,DNA,Supertransect,08,STDrumRoadMaka,STDrumRoadMakai,20190618,700m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,NA,Collected and identified by Medeiros Lab
WMEA_03075_An_8,03075,Mosquito,MS,Supertransect,08,STDrumRoadMaka,STDrumRoadMakai,20190618,700m,NA,Mosquito,Terrestrial,Animal,Carnivore,Transect,Aedes albopictus F non-blooded,21.61986002,-158.015093,NA,Collected and identified by Medeiros Lab
